trait,exp,vis,vrank,null,negp,pip,hit,q,top
Lung function (FEV1/FVC),LUNG,1.4194169,3,0.05345911949685535,83,0.6798507077929383,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.34456435,10,0.05345911949685535,81,0.1206006230480525,0,Q2,0
Lung function (FEV1/FVC),LUNG,-0.585738,9,0.05345911949685535,75,0.2911487568920564,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.13691382,6,0.05345911949685535,72,0.3366279139077118,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.36390027,9,0.05345911949685535,70,0.7781294633483182,0,Q2,0
Lung function (FEV1/FVC),LUNG,-0.2796415,9,0.05345911949685535,66,0.9144184965432428,0,Q2,0
Lung function (FEV1/FVC),LUNG,0.2703338,4,0.05345911949685535,64,0.217105685946836,0,Q3,0
Lung function (FEV1/FVC),LUNG,13.460858,2,0.05345911949685535,55,0.6884677945664859,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.47271952,9,0.05345911949685535,51,0.4915658217911088,0,Q1,0
Lung function (FEV1/FVC),LUNG,0.17515594,4,0.05345911949685535,50,0.8642624085591831,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.55651784,11,0.05345911949685535,49,0.3116011437858114,0,Q1,0
Lung function (FEV1/FVC),LUNG,0.71041083,2,0.05345911949685535,48,0.7669345229456284,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.46124738,11,0.05345911949685535,47,0.7613566859897388,0,Q2,0
Lung function (FEV1/FVC),LUNG,-0.0027133222,5,0.05345911949685535,46,0.2263127277433322,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.15064488,2,0.05345911949685535,45,0.697952210486119,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.38054696,5,0.05345911949685535,43,0.999998901607178,0,Q2,0
Lung function (FEV1/FVC),LUNG,0.4022546,3,0.05345911949685535,43,0.4109558942951134,0,Q4,0
Lung function (FEV1/FVC),LUNG,-0.62563884,7,0.05345911949685535,41,0.2401720691150389,0,Q1,0
Lung function (FEV1/FVC),LUNG,0.21163756,9,0.05345911949685535,41,0.9726773708866836,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.4725959,2,0.05345911949685535,40,0.1117006968324547,0,Q1,0
Lung function (FEV1/FVC),LUNG,0.43131983,10,0.05345911949685535,39,0.8075100665211552,0,Q4,0
Lung function (FEV1/FVC),LUNG,1.3116391,6,0.05345911949685535,38,0.2218464910021073,0,Q4,1
Lung function (FEV1/FVC),LUNG,0.27710757,7,0.05345911949685535,37,0.8389445141245274,0,Q3,0
Lung function (FEV1/FVC),LUNG,0.7055115,9,0.05345911949685535,36,0.9977232440029904,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.32473657,10,0.05345911949685535,35,0.9999995889120123,0,Q2,0
Lung function (FEV1/FVC),LUNG,-0.20961441,1,0.05345911949685535,35,0.3806672256297624,1,Q3,0
Lung function (FEV1/FVC),LUNG,-0.43381262,7,0.05345911949685535,34,0.0169605300838134,0,Q2,0
Lung function (FEV1/FVC),LUNG,-0.45615134,1,0.05345911949685535,34,0.6601155272578936,1,Q2,0
Lung function (FEV1/FVC),LUNG,-0.5129462,3,0.05345911949685535,34,0.45605397348861,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.40950826,5,0.05345911949685535,34,0.10328983121487,0,Q2,0
Lung function (FEV1/FVC),LUNG,1.730804,8,0.05345911949685535,33,0.4606288782145881,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.56358504,3,0.05345911949685535,33,0.2449859694500139,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.57399493,9,0.05345911949685535,32,0.4744482615500704,0,Q1,0
Lung function (FEV1/FVC),LUNG,14.810914,2,0.05345911949685535,32,0.6817754036166708,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.02641002,2,0.05345911949685535,32,0.9947637688936576,0,Q3,0
Lung function (FEV1/FVC),LUNG,0.5580812,2,0.05345911949685535,31,1.0,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.15197878,2,0.05345911949685535,31,0.7671562373253745,0,Q3,0
Lung function (FEV1/FVC),LUNG,1.2497402,2,0.05345911949685535,31,0.2303024938785963,0,Q4,1
Lung function (FEV1/FVC),LUNG,1.3184057,9,0.05345911949685535,30,0.1632868822468525,0,Q4,1
Lung function (FEV1/FVC),LUNG,1.0773394,8,0.05345911949685535,30,0.609345780369094,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.62448376,7,0.05345911949685535,30,0.525335673373894,0,Q1,0
Lung function (FEV1/FVC),LUNG,0.75724024,9,0.05345911949685535,30,0.9952568692771022,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.33508858,1,0.05345911949685535,29,0.2944283948100666,1,Q2,0
Lung function (FEV1/FVC),LUNG,-0.498255,2,0.05345911949685535,29,0.5273916205153273,0,Q1,0
Lung function (FEV1/FVC),LUNG,0.2896258,6,0.05345911949685535,29,0.6989982608933033,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.59692496,5,0.05345911949685535,28,0.5844467360570599,0,Q1,0
Lung function (FEV1/FVC),LUNG,0.70128536,8,0.05345911949685535,28,0.4004169176769691,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.39289153,8,0.05345911949685535,28,0.3466013348788701,0,Q2,0
Lung function (FEV1/FVC),LUNG,-0.5537606,6,0.05345911949685535,28,0.4131012667832516,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.62456244,11,0.05345911949685535,28,0.5552936856156458,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.4019435,2,0.05345911949685535,27,0.0533390386813954,0,Q2,0
Lung function (FEV1/FVC),LUNG,2.978511,5,0.05345911949685535,27,0.8929686274309572,0,Q4,1
Lung function (FEV1/FVC),LUNG,0.8190608,10,0.05345911949685535,27,0.4587216270098684,0,Q4,1
Lung function (FEV1/FVC),LUNG,2.5977883,1,0.05345911949685535,27,0.9999998877121944,1,Q4,1
Lung function (FEV1/FVC),LUNG,0.35804048,11,0.05345911949685535,27,0.2069182317712694,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.07080766,5,0.05345911949685535,26,0.1479461989434966,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.41549644,2,0.05345911949685535,26,0.1688747251196546,0,Q2,0
Lung function (FEV1/FVC),LUNG,0.20302962,11,0.05345911949685535,26,0.0872459224490822,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.11349445,6,0.05345911949685535,26,0.719548640700648,0,Q3,0
Lung function (FEV1/FVC),LUNG,0.34178674,6,0.05345911949685535,26,0.155317327276888,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.040645014,4,0.05345911949685535,25,0.826047252967022,0,Q3,0
Lung function (FEV1/FVC),LUNG,0.046354454,9,0.05345911949685535,25,0.2223311127952128,0,Q3,0
Lung function (FEV1/FVC),LUNG,0.072445855,8,0.05345911949685535,25,0.3220667135092883,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.5482471,11,0.05345911949685535,24,0.1346801763734885,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.19804087,2,0.05345911949685535,24,0.5950415064542618,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.2975001,10,0.05345911949685535,24,0.4465831981861,0,Q2,0
Lung function (FEV1/FVC),LUNG,8.279829,2,0.05345911949685535,24,0.8373919414273072,0,Q4,1
Lung function (FEV1/FVC),LUNG,0.83183044,7,0.05345911949685535,23,0.9835946224997526,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.39594692,6,0.05345911949685535,23,0.1318493610537871,0,Q2,0
Lung function (FEV1/FVC),LUNG,1.2514875,4,0.05345911949685535,23,0.4726857591085094,0,Q4,1
Lung function (FEV1/FVC),LUNG,3.6867354,8,0.05345911949685535,22,0.2043216986899867,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.10046465,1,0.05345911949685535,22,0.3857801745892277,1,Q3,0
Lung function (FEV1/FVC),LUNG,1.5963312,3,0.05345911949685535,22,0.1305898995610556,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.5813985,11,0.05345911949685535,22,0.3055420680250227,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.14172064,1,0.05345911949685535,22,0.0658986002789228,1,Q3,0
Lung function (FEV1/FVC),LUNG,-0.25003046,6,0.05345911949685535,22,0.5311516020492784,0,Q2,0
Lung function (FEV1/FVC),LUNG,0.046110652,10,0.05345911949685535,21,0.5499458050757453,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.25846818,3,0.05345911949685535,21,0.5713496249117699,0,Q2,0
Lung function (FEV1/FVC),LUNG,0.024452489,7,0.05345911949685535,20,0.5995111968987497,0,Q3,0
Lung function (FEV1/FVC),LUNG,0.8224192,6,0.05345911949685535,20,1.0,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.1984269,2,0.05345911949685535,19,0.8478837168133536,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.28427714,5,0.05345911949685535,19,0.1998334661078504,0,Q2,0
Lung function (FEV1/FVC),LUNG,0.14778998,8,0.05345911949685535,19,1.0,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.5210376,5,0.05345911949685535,19,0.4174995057407804,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.2171056,1,0.05345911949685535,19,0.1122118031432655,1,Q3,0
Lung function (FEV1/FVC),LUNG,2.837112,5,0.05345911949685535,19,0.3891307569433263,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.096975826,11,0.05345911949685535,19,0.1041833648528095,0,Q3,0
Lung function (FEV1/FVC),LUNG,0.5367956,5,0.05345911949685535,19,0.8380065805263812,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.2807318,1,0.05345911949685535,19,0.5588215291930362,1,Q2,0
Lung function (FEV1/FVC),LUNG,1.4718003,6,0.05345911949685535,18,0.645933431626134,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.5185421,3,0.05345911949685535,18,0.0495371835543276,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.605778,10,0.05345911949685535,18,0.592488481835825,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.40868554,9,0.05345911949685535,18,0.1242365223907978,0,Q2,0
Lung function (FEV1/FVC),LUNG,5.200515,4,0.05345911949685535,18,0.7513601631664171,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.26768914,11,0.05345911949685535,18,0.1630503363936672,0,Q2,0
Lung function (FEV1/FVC),LUNG,-0.40639976,7,0.05345911949685535,18,0.2066298640481895,0,Q2,0
Lung function (FEV1/FVC),LUNG,1.4254636,3,0.05345911949685535,18,0.9646886288116554,0,Q4,1
Lung function (FEV1/FVC),LUNG,0.5051331,3,0.05345911949685535,18,0.928169095827774,0,Q4,0
Lung function (FEV1/FVC),LUNG,-0.055660766,1,0.05345911949685535,18,0.0457441392950562,1,Q3,0
Lung function (FEV1/FVC),LUNG,-0.46909538,2,0.05345911949685535,18,0.1869634742432456,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.5032126,9,0.05345911949685535,18,0.2070759419936841,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.62727904,8,0.05345911949685535,18,0.245825215550982,0,Q1,0
Lung function (FEV1/FVC),LUNG,0.48515248,5,0.05345911949685535,18,0.6717886973451167,0,Q4,0
Lung function (FEV1/FVC),LUNG,-0.2196026,6,0.05345911949685535,17,0.3987004442375262,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.3406289,7,0.05345911949685535,17,0.455875189976281,0,Q2,0
Lung function (FEV1/FVC),LUNG,-0.579554,6,0.05345911949685535,17,0.497429227002372,0,Q1,0
Lung function (FEV1/FVC),LUNG,1.0612698,10,0.05345911949685535,17,0.063665867439039,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.49035192,5,0.05345911949685535,17,0.0963483901758872,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.59298676,9,0.05345911949685535,17,0.034047810329072,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.11962897,11,0.05345911949685535,17,0.7288488587625727,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.42284936,11,0.05345911949685535,17,0.4223026267507124,0,Q2,0
Lung function (FEV1/FVC),LUNG,17.757235,6,0.05345911949685535,17,1.0,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.14927955,5,0.05345911949685535,16,0.303461932617511,0,Q3,0
Lung function (FEV1/FVC),LUNG,0.21121807,9,0.05345911949685535,16,0.7691941203428913,0,Q3,0
Lung function (FEV1/FVC),LUNG,0.890452,3,0.05345911949685535,16,0.3165493117827715,0,Q4,1
Lung function (FEV1/FVC),LUNG,0.68294895,1,0.05345911949685535,16,0.0899266147949073,1,Q4,1
Lung function (FEV1/FVC),LUNG,5.911593,7,0.05345911949685535,16,0.3319807593765525,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.37581456,2,0.05345911949685535,16,0.1878043529652999,0,Q2,0
Lung function (FEV1/FVC),LUNG,-0.37889522,2,0.05345911949685535,16,0.4067314295330389,0,Q2,0
Lung function (FEV1/FVC),LUNG,0.4253712,4,0.05345911949685535,16,0.7508742859735505,0,Q4,0
Lung function (FEV1/FVC),LUNG,-0.18106852,11,0.05345911949685535,16,0.9885896860086132,0,Q3,0
Lung function (FEV1/FVC),LUNG,0.23924068,10,0.05345911949685535,16,0.5046156664258961,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.22307377,5,0.05345911949685535,16,0.2425656831973492,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.34244883,7,0.05345911949685535,16,0.0823731174980129,0,Q2,0
Lung function (FEV1/FVC),LUNG,0.030654924,10,0.05345911949685535,16,0.3002871755852937,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.29675555,3,0.05345911949685535,15,0.6446845764464185,0,Q2,0
Lung function (FEV1/FVC),LUNG,0.06484666,1,0.05345911949685535,15,0.1367320783746313,1,Q3,0
Lung function (FEV1/FVC),LUNG,-0.23269427,9,0.05345911949685535,15,0.027809060257274,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.47950113,7,0.05345911949685535,15,0.0506149312970531,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.5354914,6,0.05345911949685535,15,0.7067411847658416,0,Q1,0
Lung function (FEV1/FVC),LUNG,2.1341975,5,0.05345911949685535,15,0.3289840197921999,0,Q4,1
Lung function (FEV1/FVC),LUNG,0.9429878,4,0.05345911949685535,15,0.5946939508286022,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.5725819,6,0.05345911949685535,15,0.0772003150834115,0,Q1,0
Lung function (FEV1/FVC),LUNG,2.3396153,7,0.05345911949685535,15,0.9958796716490108,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.3377845,5,0.05345911949685535,15,0.0622771389367075,0,Q2,0
Lung function (FEV1/FVC),LUNG,-0.56325895,1,0.05345911949685535,15,0.7441834383164788,1,Q1,0
Lung function (FEV1/FVC),LUNG,0.00092484744,3,0.05345911949685535,15,0.2172937304297318,0,Q3,0
Lung function (FEV1/FVC),LUNG,-0.5869875,10,0.05345911949685535,15,0.4852059577998739,0,Q1,0
Lung function (FEV1/FVC),LUNG,-0.42688292,6,0.05345911949685535,15,0.2194704280726164,0,Q2,0
Lung function (FEV1/FVC),LUNG,4.626967,9,0.05345911949685535,15,0.7122438452038995,0,Q4,1
Lung function (FEV1/FVC),LUNG,8.646583,9,0.05345911949685535,15,0.6283402484921564,0,Q4,1
Lung function (FEV1/FVC),LUNG,-0.44888648,10,0.05345911949685535,15,0.3425091248650733,0,Q2,0
Lung function (FEV1/FVC),LUNG,0.39987242,2,0.05345911949685535,14,0.1877053739256175,0,Q4,0
Lung function (FEV1/FVC),LUNG,2.8555381,11,0.05345911949685535,14,0.9466721631835134,0,Q4,1
Atopic dermatitis,SKIN,-0.37166548,8,0.07547169811320754,58,0.4146857239011337,0,Q2,0
Atopic dermatitis,SKIN,-0.075268455,1,0.07547169811320754,51,0.6839040335269755,1,Q3,0
Atopic dermatitis,SKIN,19.757803,2,0.07547169811320754,49,0.992781741350514,0,Q4,1
Atopic dermatitis,SKIN,-0.4713973,6,0.07547169811320754,48,0.0444811113593568,0,Q1,0
Atopic dermatitis,SKIN,-0.48128653,2,0.07547169811320754,39,0.5619483849623731,0,Q1,0
Atopic dermatitis,SKIN,-0.6118685,8,0.07547169811320754,35,0.8205282394813707,0,Q1,0
Atopic dermatitis,SKIN,0.03575892,7,0.07547169811320754,32,0.821080145329651,0,Q3,0
Atopic dermatitis,SKIN,-0.32928377,5,0.07547169811320754,25,0.5582605204996703,0,Q2,0
Atopic dermatitis,SKIN,-0.13083506,4,0.07547169811320754,25,0.7330908391966999,0,Q3,0
Atopic dermatitis,SKIN,-0.27796233,4,0.07547169811320754,23,0.1507934544240022,0,Q2,0
Atopic dermatitis,SKIN,-0.24471876,7,0.07547169811320754,21,0.2612225327681375,0,Q2,0
Atopic dermatitis,SKIN,0.8453308,2,0.07547169811320754,20,0.9460344063154292,0,Q4,1
Atopic dermatitis,SKIN,1.5271556,8,0.07547169811320754,20,0.2105637681632486,0,Q4,1
Atopic dermatitis,SKIN,5.474589,8,0.07547169811320754,18,0.0556641772334049,0,Q4,1
Atopic dermatitis,SKIN,5.775628,4,0.07547169811320754,18,0.999892601635024,0,Q4,1
Atopic dermatitis,SKIN,0.8160886,3,0.07547169811320754,18,0.3103783661722882,0,Q4,1
Atopic dermatitis,SKIN,-0.28478992,7,0.07547169811320754,18,0.9999417164860984,0,Q2,0
Atopic dermatitis,SKIN,-0.038867764,9,0.07547169811320754,18,0.0925025547996323,0,Q3,0
Atopic dermatitis,SKIN,-0.3278583,6,0.07547169811320754,18,0.1315601237333931,0,Q2,0
Atopic dermatitis,SKIN,-0.21633337,5,0.07547169811320754,17,0.1009048332215596,0,Q3,0
Atopic dermatitis,SKIN,-0.35609102,1,0.07547169811320754,17,0.0436224181886509,1,Q2,0
Atopic dermatitis,SKIN,-0.70376116,10,0.07547169811320754,17,0.183626090058383,0,Q1,0
Atopic dermatitis,SKIN,0.54070175,11,0.07547169811320754,17,0.8534072235779983,0,Q4,0
Atopic dermatitis,SKIN,-0.20436437,1,0.07547169811320754,17,0.1484580319865654,1,Q3,0
Atopic dermatitis,SKIN,-0.1475785,10,0.07547169811320754,17,0.6384036564415099,0,Q3,0
Atopic dermatitis,SKIN,18.719496,7,0.07547169811320754,15,0.7312182796337727,0,Q4,1
Atopic dermatitis,SKIN,35.022247,1,0.07547169811320754,15,0.0689124205636897,1,Q4,1
Atopic dermatitis,SKIN,2.0719874,2,0.07547169811320754,15,0.821707511182939,0,Q4,1
Atopic dermatitis,SKIN,-0.2855302,10,0.07547169811320754,14,1.0,0,Q2,0
Atopic dermatitis,SKIN,1.0789671,1,0.07547169811320754,14,0.0421774303041779,1,Q4,1
Atopic dermatitis,SKIN,-0.14792265,10,0.07547169811320754,13,1.0,0,Q3,0
Atopic dermatitis,SKIN,-0.13312551,5,0.07547169811320754,13,0.5442432832025446,0,Q3,0
Atopic dermatitis,SKIN,0.33059296,4,0.07547169811320754,13,0.1417341989861319,0,Q3,0
Atopic dermatitis,SKIN,-0.5872042,9,0.07547169811320754,13,0.0928198179602289,0,Q1,0
Atopic dermatitis,SKIN,-0.5326208,6,0.07547169811320754,13,0.3473653238010333,0,Q1,0
Atopic dermatitis,SKIN,25.194056,3,0.07547169811320754,13,1.0,0,Q4,1
Atopic dermatitis,SKIN,-0.65740925,8,0.07547169811320754,13,0.0379773609305578,0,Q1,0
Atopic dermatitis,SKIN,-0.054908283,2,0.07547169811320754,13,0.9972759437608976,0,Q3,0
Atopic dermatitis,SKIN,0.06809571,4,0.07547169811320754,12,0.5213407965459322,0,Q3,0
Atopic dermatitis,SKIN,1.6234761,4,0.07547169811320754,12,1.0,0,Q4,1
Atopic dermatitis,SKIN,-0.03544059,5,0.07547169811320754,12,0.4589742424464673,0,Q3,0
Atopic dermatitis,SKIN,-0.49819103,5,0.07547169811320754,12,1.0,0,Q1,0
Atopic dermatitis,SKIN,0.28898007,9,0.07547169811320754,12,1.0,0,Q3,0
Atopic dermatitis,SKIN,-0.56341255,4,0.07547169811320754,11,0.6969873289151155,0,Q1,0
Atopic dermatitis,SKIN,1.0094991,2,0.07547169811320754,11,1.0,0,Q4,1
Atopic dermatitis,SKIN,0.49160382,8,0.07547169811320754,11,0.0535024136768123,0,Q4,0
Atopic dermatitis,SKIN,-0.59840745,7,0.07547169811320754,11,0.4276376949749694,0,Q1,0
Atopic dermatitis,SKIN,-0.25400686,1,0.07547169811320754,11,0.0438805007794179,1,Q2,0
Atopic dermatitis,SKIN,11.332514,3,0.07547169811320754,11,0.6947713172192835,0,Q4,1
Atopic dermatitis,SKIN,0.28621677,7,0.07547169811320754,11,0.2839608759499804,0,Q3,0
Atopic dermatitis,SKIN,-0.37824866,7,0.07547169811320754,11,0.0264878915932244,0,Q2,0
Atopic dermatitis,SKIN,-0.35837728,11,0.07547169811320754,11,0.7642369304556079,0,Q2,0
Atopic dermatitis,SKIN,-0.07627128,2,0.07547169811320754,11,0.0788842507953863,0,Q3,0
Atopic dermatitis,SKIN,-0.5079126,6,0.07547169811320754,10,0.3248219620218617,0,Q1,0
Atopic dermatitis,SKIN,-0.22374175,9,0.07547169811320754,10,0.0369570120772451,0,Q3,0
Atopic dermatitis,SKIN,-0.5066456,10,0.07547169811320754,10,0.0728995823347859,0,Q1,0
Atopic dermatitis,SKIN,-0.08901944,7,0.07547169811320754,10,1.0,0,Q3,0
Atopic dermatitis,SKIN,0.7444492,2,0.07547169811320754,10,0.8336821659621413,0,Q4,0
Atopic dermatitis,SKIN,1.2556436,1,0.07547169811320754,10,1.0,1,Q4,1
Atopic dermatitis,SKIN,-0.505858,5,0.07547169811320754,10,0.1944308205514038,0,Q1,0
Atopic dermatitis,SKIN,4.2293773,4,0.07547169811320754,10,0.0605361689503323,0,Q4,1
Atopic dermatitis,SKIN,-0.51911,6,0.07547169811320754,10,0.9370182242287646,0,Q1,0
Atopic dermatitis,SKIN,-0.46807232,9,0.07547169811320754,10,0.2785113460479781,0,Q1,0
Atopic dermatitis,SKIN,0.66981107,8,0.07547169811320754,10,0.1536761630596843,0,Q4,0
Atopic dermatitis,SKIN,0.65209204,11,0.07547169811320754,10,1.0,0,Q4,0
Atopic dermatitis,SKIN,4.1539717,4,0.07547169811320754,10,1.0,0,Q4,1
Atopic dermatitis,SKIN,-0.33258632,7,0.07547169811320754,9,1.0,0,Q2,0
Atopic dermatitis,SKIN,19.590582,5,0.07547169811320754,9,0.6092830207398905,0,Q4,1
Atopic dermatitis,SKIN,-0.309681,8,0.07547169811320754,9,0.0204205850293886,0,Q2,0
Atopic dermatitis,SKIN,0.027351988,9,0.07547169811320754,9,0.0697651693036718,0,Q3,0
Atopic dermatitis,SKIN,3.2501476,1,0.07547169811320754,9,0.2095141044964829,1,Q4,1
Atopic dermatitis,SKIN,-0.6215721,6,0.07547169811320754,9,0.0282500175799738,0,Q1,0
Atopic dermatitis,SKIN,6.301098,6,0.07547169811320754,9,0.4508544012554044,0,Q4,1
Atopic dermatitis,SKIN,-0.5675363,9,0.07547169811320754,9,0.886055740142838,0,Q1,0
Atopic dermatitis,SKIN,-0.15826719,7,0.07547169811320754,9,1.0,0,Q3,0
Atopic dermatitis,SKIN,-0.42306235,8,0.07547169811320754,9,0.3822886148098716,0,Q2,0
Atopic dermatitis,SKIN,0.27826348,1,0.07547169811320754,9,0.4736653558899016,1,Q3,0
Atopic dermatitis,SKIN,3.1862621,8,0.07547169811320754,9,0.9949340979399226,0,Q4,1
Atopic dermatitis,SKIN,-0.41614804,1,0.07547169811320754,9,0.320403322487094,1,Q2,0
Atopic dermatitis,SKIN,-0.11528199,5,0.07547169811320754,9,0.7260237064622428,0,Q3,0
Atopic dermatitis,SKIN,-0.23301987,9,0.07547169811320754,9,0.4189586367590076,0,Q3,0
Atopic dermatitis,SKIN,-0.425863,6,0.07547169811320754,9,0.3323078729807136,0,Q2,0
Atopic dermatitis,SKIN,-0.5217668,7,0.07547169811320754,9,1.0,0,Q1,0
Atopic dermatitis,SKIN,3.3941603,7,0.07547169811320754,9,0.3409956697713043,0,Q4,1
